ProjectName,QuestionID,LongLabel,ShortLabel
PTE639BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE643BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE644BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE647BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE651BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE652BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE653BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE654BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE655BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE659BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE662BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE663BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE664BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE665BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE672BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE673BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE674BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE675BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE676BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE677BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE678BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE679BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE680BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE681BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE682BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE683BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE685BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE688BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE689BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE690BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE691BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE692BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE695BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE742BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE772BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE774BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE775BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE777BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE780BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE783BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE784BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE785BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE786BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE787BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
PTE788BG,HE1C,,"When you first arrived at the emergency room, how long was it before someone talked to <TS020> about the reason why <TS001> there? Would you say Less than 5 minutes, 5 to 15 minutes, or More than 15 minutes?"
