,SURVID_SURVTYPE,SURVDEF,CATEGORY,MISSING_CAT,MISSING_QUES,ADDITIONAL_QUES,DUPLICATE_QUES,NOTES
2155,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9db,,Single client - Add to White List
2156,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9da,,Single client - Add to White List
2157,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9db,,Single client - Add to White List
2158,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1da,,,Single client - Add to White List
2159,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1db,,,Single client - Add to White List
2160,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9da,,,Single client - Add to White List
2161,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9db,,,Single client - Add to White List
2162,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1da,,,Single client - Add to White List
2163,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1db,,,Single client - Add to White List
2164,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9da,,,Single client - Add to White List
2165,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9db,,,Single client - Add to White List
2166,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3j,,
2167,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3ff,,
2168,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3o,,
2169,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h4fc,,
2170,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3aa,,
2171,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3cs,,
2172,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3d,,
2173,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3j,,
2174,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3ff,,
2175,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3o,,
2176,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h4fc,,
2177,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3aa,,
2178,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3cs,,
2179,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3d,,
2180,2664_37,CG-CAHPS 12 Month,Overall Rating of Provider,,,h30,,
2181,2664_37,CG-CAHPS 12 Month,Overall Rating of Provider,,,h30,,
2182,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9c,,
2183,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9h,,
2184,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9c,,
2185,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9h,,
2186,2664_37,CG-CAHPS 12 Month,Additional Items,,,h14,,
2187,2664_37,CG-CAHPS 12 Month,Additional Items,,,h17,,
2188,2664_37,CG-CAHPS 12 Month,Additional Items,,,h6dw,,
2189,2664_37,CG-CAHPS 12 Month,Additional Items,,,h2f,,
2190,2664_37,CG-CAHPS 12 Month,Additional Items,,,h4d,,
2191,2664_37,CG-CAHPS 12 Month,Additional Items,,,h3at,,
2192,2664_37,CG-CAHPS 12 Month,Additional Items,,,h14,,
2193,2664_37,CG-CAHPS 12 Month,Additional Items,,,h17,,
2194,2664_37,CG-CAHPS 12 Month,Additional Items,,,h6dw,,
2195,2664_37,CG-CAHPS 12 Month,Additional Items,,,h2f,,
2196,2664_37,CG-CAHPS 12 Month,Additional Items,,,h4d,,
2197,2664_37,CG-CAHPS 12 Month,Additional Items,,,h3at,,
2198,2664_37,CG-CAHPS 12 Month,Additional Item,,,h2bb,,
2199,2664_37,CG-CAHPS 12 Month,Additional Item,,,h2bb,,
2200,2828_214,PQRS,,Patients' Rating of the Provider,,,,
2201,2828_214,PQRS,,Access to Specialists,,,,
2202,2828_214,PQRS,,Health Promotion and Education,,,,
2203,2828_214,PQRS,,"Helpful, Courteous, and Respectful Office Staff",,,,
2204,2828_214,PQRS,,Stewardship of Patient Resources,,,,
2205,2828_214,PQRS,Care Coordination,,h64am,,,Issue
2206,2680_211,Walk-in Clinic,Scheduling,,,h1d1,,
2207,2680_211,Walk-in Clinic,Sign-In,,,h1b1,,
2208,2680_211,Walk-in Clinic,General Experience,,,h1et,,
2209,2680_211,Walk-in Clinic,General Experience,,,h6aa1,,
2210,2680_211,Walk-in Clinic,General Experience,,,h10jd,,
2211,2680_211,Walk-in Clinic,General Experience,,,h5cd,,
2212,2680_211,Walk-in Clinic,General Experience,,,h6eg,,
2213,2680_211,Walk-in Clinic,General Experience,,,h5bd,,
2214,2680_211,Walk-in Clinic,Providers,,,h3od,,
2215,2680_211,Walk-in Clinic,Providers,,,h3csd,,
2216,2680_211,Walk-in Clinic,Providers,,,h4af2,,
2217,2680_211,Walk-in Clinic,Providers,,,h3jd,,
2218,2680_211,Walk-in Clinic,Providers,,,h3aaa,,
2219,2680_211,Walk-in Clinic,Providers,,,h3,,
2220,2680_211,Walk-in Clinic,Recommendations on Tests / Treatments,,,h33a,,
2221,2680_211,Walk-in Clinic,Instructions,,,h8aa2,,
2222,2680_211,Walk-in Clinic,Instructions,,,h8aa3,,
2223,2680_211,Walk-in Clinic,Instructions,,,h4am3,,
2224,2680_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2225,2680_211,Walk-in Clinic,Overall Rating,,,h30,,
2226,2706_211,Walk-in Clinic,Scheduling,,,h1d1,,
2227,2706_211,Walk-in Clinic,Sign-In,,,h1b1,,
2228,2706_211,Walk-in Clinic,General Experience,,,h1et,,
2229,2706_211,Walk-in Clinic,General Experience,,,h5bd,,
2230,2706_211,Walk-in Clinic,General Experience,,,h6aa1,,
2231,2706_211,Walk-in Clinic,General Experience,,,h10jd,,
2232,2706_211,Walk-in Clinic,General Experience,,,h5cd,,
2233,2706_211,Walk-in Clinic,General Experience,,,h6eg,,
2234,2706_211,Walk-in Clinic,Providers,,,h3od,,
2235,2706_211,Walk-in Clinic,Providers,,,h3csd,,
2236,2706_211,Walk-in Clinic,Providers,,,h4af2,,
2237,2706_211,Walk-in Clinic,Providers,,,h3jd,,
2238,2706_211,Walk-in Clinic,Providers,,,h3aaa,,
2239,2706_211,Walk-in Clinic,Providers,,,h3,,
2240,2706_211,Walk-in Clinic,Recommendations on Tests / Treatments,,,h33a,,
2241,2706_211,Walk-in Clinic,Instructions,,,h8aa2,,
2242,2706_211,Walk-in Clinic,Instructions,,,h8aa3,,
2243,2706_211,Walk-in Clinic,Instructions,,,h4am3,,
2244,2706_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2245,2706_211,Walk-in Clinic,Overall Rating,,,h30,,
2246,2743_211,Walk-in Clinic,Scheduling,,,h1d1,,
2247,2743_211,Walk-in Clinic,General Experience,,,h6eg,,
2248,2743_211,Walk-in Clinic,General Experience,,,h6aa1,,
2249,2743_211,Walk-in Clinic,General Experience,,,h5bd,,
2250,2743_211,Walk-in Clinic,General Experience,,,h5cd,,
2251,2743_211,Walk-in Clinic,General Experience,,,h1et,,
2252,2743_211,Walk-in Clinic,General Experience,,,h10jd,,
2253,2743_211,Walk-in Clinic,Providers,,,h3csd,,
2254,2743_211,Walk-in Clinic,Providers,,,h3od,,
2255,2743_211,Walk-in Clinic,Providers,,,h3jd,,
2256,2743_211,Walk-in Clinic,Providers,,,h3,,
2257,2743_211,Walk-in Clinic,Providers,,,h4af2,,
2258,2743_211,Walk-in Clinic,Providers,,,h3aaa,,
2259,2743_211,Walk-in Clinic,Instructions,,,h8aa2,,
2260,2743_211,Walk-in Clinic,Instructions,,,h8aa3,,
2261,2743_211,Walk-in Clinic,Instructions,,,h4am3,,
2262,2743_211,Walk-in Clinic,Overall Rating,,,h30,,
2263,2743_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2264,2784_217,HCAHPS,,Cleanliness of the Hospital Environment,,,,
2265,2784_217,HCAHPS,,Quietness of the Hospital Environment,,,,
2266,2784_217,HCAHPS,,Overall Rating of Hospital,,,,
2267,2784_217,HCAHPS,,Transition of Care,,,,
2268,2784_217,HCAHPS,Communication with Doctors,,h3o,,,Issue
2269,2784_217,HCAHPS,Communication Doctors,,,h3o,,Issue
2270,2784_217,HCAHPS,Cleanliness of Hospital Environment,,,h6a,,
2271,2784_217,HCAHPS,Quietness of Hospital Environment,,,h6o,,
2272,2784_217,HCAHPS,Overall Hospital Rating of Hospital,,,h30,,
2273,2784_217,HCAHPS,Care Transition,,,h8pf,,
2274,2784_217,HCAHPS,Care Transition,,,h8pr,,
2275,2784_217,HCAHPS,Care Transition,,,h8pm,,
2276,2221_60,ED,Registration,,,h1ba,,
2277,2221_60,ED,Registration,,,h6at,,
2278,2221_60,ED,Registration,,,h1ef,,
2279,2221_60,ED,Registration,,,h1ba,,
2280,2221_60,ED,Registration,,,h6at,,
2281,2221_60,ED,Registration,,,h1ef,,
2282,2221_60,ED,Patient Care Staff,,,h2j,,
2283,2221_60,ED,Patient Care Staff,,,h2j,,
2284,2221_60,ED,Quality And Patient Safety,,,h6dw,,
2285,2221_60,ED,Quality And Patient Safety,,,h6da,,
2286,2221_60,ED,Quality And Patient Safety,,,h6dw,,
2287,2221_60,ED,Quality And Patient Safety,,,h6da,,
2288,2449_60,ED,,Patient Care Staff,,,,
2289,2449_60,ED,,Doctors,,,,
2290,2449_60,ED,,General ED Experience,,,,
2291,2449_60,ED,,Overall Rating,,,,
2292,2449_60,ED,,Likelihood to Recommend,,,,
2293,2449_60,ED,Survey Items,,,he1c,,
2294,2449_60,ED,Survey Items,,,ye5d2,,
2295,2449_60,ED,Survey Items,,,heam1,,
2296,2449_60,ED,Survey Items,,,he4af,,
2297,2449_60,ED,Survey Items,,,he11t,,
2298,2449_60,ED,Survey Items,,,he3z,,
2299,2449_60,ED,Survey Items,,,he2at,,
2300,2449_60,ED,Survey Items,,,he3at,,
2301,2449_60,ED,Survey Items,,,h30,,
2302,2449_60,ED,Survey Items,,,h17,,
2303,2449_60,ED,During Your Emergency Room Visit,,,he5d1,,
2304,2449_60,ED,During Your Emergency Room Visit,,,he71a,,
2305,2449_60,ED,During Your Emergency Room Visit,,,se4am,,
2306,2449_60,ED,During Your Emergency Room Visit,,,he4an,,
2307,2449_60,ED,During Your Emergency Room Visit,,,he12,,
2308,2449_60,ED,During Your Emergency Room Visit,,,ye7ef,,
2309,2449_60,ED,Suvey Items,,,h4f,,
2310,2449_60,ED,Suvey Items,,,ye8pc,,
2311,2449_60,ED,People Who Took Care Of You,,,h2c,,
2312,2449_60,ED,People Who Took Care Of You,,,h2o,,
2313,2449_60,ED,People Who Took Care Of You,,,h2j,,
2314,2449_60,ED,People Who Took Care Of You,,,h3c,,
2315,2449_60,ED,People Who Took Care Of You,,,h3j,,
2316,2449_60,ED,Leaving The Emergency Room,,,ye8ps,,
2317,2449_60,ED,Leaving The Emergency Room,,,heam2,,
2318,2449_60,ED,Leaving The Emergency Room,,,ye8a1,,
2319,1823_59,Outpatient,,Same Day Surgery,,,,
2320,1823_59,Outpatient,,Same Day Surgery,,,,
2321,1823_59,Outpatient,SURGERY/PROCEDURE,,,h6da,,
2322,1823_59,Outpatient,SURGERY/PROCEDURE,,,h7x,,
2323,1823_59,Outpatient,SURGERY/PROCEDURE,,,h3,,
2324,1823_59,Outpatient,SURGERY/PROCEDURE,,,h8a,,
2325,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4aa,,
2326,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4am,,
2327,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4af,,
2328,1823_59,Outpatient,SURGERY/PROCEDURE,,,h6da,,
2329,1823_59,Outpatient,SURGERY/PROCEDURE,,,h7x,,
2330,1823_59,Outpatient,SURGERY/PROCEDURE,,,h3,,
2331,1823_59,Outpatient,SURGERY/PROCEDURE,,,h8a,,
2332,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4aa,,
2333,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4am,,
2334,1823_59,Outpatient,SURGERY/PROCEDURE,,,h4af,,
