,SURVID_SURVTYPE,SURVDEF,CATEGORY,MISSING_CAT,MISSING_QUES,ADDITIONAL_QUES,DUPLICATE_QUES,NOTES
1721,2522_17,Outpatient,FACILITY,,,h6g,,
1722,2522_17,Outpatient,REHAB,,,h2zb,,
1723,2522_17,Outpatient,REHAB,,,h2z,,
1724,2522_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1725,2522_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1726,2522_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1727,2522_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1728,2522_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1729,2522_17,Outpatient,SAME DAY SURGERY,,,h3,,
1730,2522_17,Outpatient,Additional Items,,,h7as,,
1731,2522_17,Outpatient,Additional Items,,,h7ls,,
1732,2522_17,Outpatient,Additional Items,,,h7lh,,
1733,2786_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1734,2786_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1735,2786_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1736,2786_17,Outpatient,CARE FROM STAFF,,,h2,,
1737,2786_17,Outpatient,CARE FROM STAFF,,,h2c,,
1738,2786_17,Outpatient,CARE FROM STAFF,,,h2o,,
1739,2786_17,Outpatient,CARE FROM STAFF,,,h2j,,
1740,2786_17,Outpatient,CARE FROM STAFF,,,h5c,,
1741,2786_17,Outpatient,WAIT TIME,,,h5d,,
1742,2786_17,Outpatient,FACILITY,,,h6f,,
1743,2786_17,Outpatient,FACILITY,,,h6aa,,
1744,2786_17,Outpatient,REHAB,,,h2zb,,
1745,2786_17,Outpatient,REHAB,,,h2z,,
1746,2786_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1747,2786_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1748,2786_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1749,2786_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1750,2786_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1751,2786_17,Outpatient,SAME DAY SURGERY,,,h3,,
1752,2406_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1753,2406_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1754,2406_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1755,2406_17,Outpatient,CARE FROM STAFF,,,h2,,
1756,2406_17,Outpatient,CARE FROM STAFF,,,h2c,,
1757,2406_17,Outpatient,CARE FROM STAFF,,,h2o,,
1758,2406_17,Outpatient,CARE FROM STAFF,,,h2j,,
1759,2406_17,Outpatient,CARE FROM STAFF,,,h5c,,
1760,2406_17,Outpatient,WAIT TIME,,,h5d,,
1761,2406_17,Outpatient,FACILITY,,,h6f,,
1762,2406_17,Outpatient,FACILITY,,,h6aa,,
1763,2406_17,Outpatient,REHAB,,,h2zb,,
1764,2406_17,Outpatient,REHAB,,,h2z,,
1765,2406_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1766,2406_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1767,2406_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1768,2406_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1769,2406_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1770,2406_17,Outpatient,SAME DAY SURGERY,,,h3,,
1771,2222_17,Outpatient,,Rehab,,,,
1772,2222_17,Outpatient,,Same Day Surgery,,,,
1773,2222_17,Outpatient,,Overall Rating of Hospital,,,,
1774,2222_17,Outpatient,,Willingness to Recommend the Hospital,,,,
1775,2222_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1776,2222_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1777,2222_17,Outpatient,CARE FROM STAFF,,,h2c,,
1778,2222_17,Outpatient,CARE FROM STAFF,,,h2o,,
1779,2222_17,Outpatient,CARE FROM STAFF,,,h2j,,
1780,2222_17,Outpatient,CARE FROM STAFF,,,h5c,,
1781,2222_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1782,2222_17,Outpatient,CARE FROM STAFF,,,h2,,
1783,2222_17,Outpatient,CARE FROM STAFF,,,h4af,,
1784,2222_17,Outpatient,CARE FROM STAFF,,,h8a,,
1785,2222_17,Outpatient,CARE FROM STAFF,,,h7x,,
1786,2222_17,Outpatient,CARE FROM STAFF,,,h3,,
1787,2222_17,Outpatient,WAIT TIME,,,h5d,,
1788,2222_17,Outpatient,FACILITY,,,h6f,,
1789,2222_17,Outpatient,FACILITY,,,h6aa,,
1790,2222_17,Outpatient,Overall Rating,,,h30,,
1791,2222_17,Outpatient,Would Recommend,,,h17,,
1792,1403_17,Closer to ED,Scheduling,,,h1d,,
1793,1403_17,Closer to ED,Patient Care Staff,,,h4d,,
1794,1403_17,Closer to ED,Patient Care Staff,,,h4am,,
1795,1403_17,Closer to ED,Patient Care Staff,,,h4af,,
1796,1403_17,Closer to ED,Patient Care Staff,,,h4ww,,
1797,1403_17,Closer to ED,Patient Care Staff,,,h4aa,,
1798,1403_17,Closer to ED,Patient Care Staff,,,h5c,,
1799,1403_17,Closer to ED,Patient Care Staff,,,h2,,
1800,1403_17,Closer to ED,Doctors,,,h3,,
1801,1403_17,Closer to ED,Overall Rating of Hospital,,,h30,,
1802,1403_17,Closer to ED,Willingness to Recommend the Hospital,,,h17,,
1803,1430_17,Closer to ED,Scheduling,,,h1d,,
1804,1430_17,Closer to ED,Patient Care Staff,,,h4d,,
1805,1430_17,Closer to ED,Patient Care Staff,,,h4am,,
1806,1430_17,Closer to ED,Patient Care Staff,,,h4af,,
1807,1430_17,Closer to ED,Patient Care Staff,,,h4ww,,
1808,1430_17,Closer to ED,Patient Care Staff,,,h4aa,,
1809,1430_17,Closer to ED,Patient Care Staff,,,h5c,,
1810,1430_17,Closer to ED,Patient Care Staff,,,h2,,
1811,1430_17,Closer to ED,Doctors,,,h3,,
1812,1430_17,Closer to ED,Overall Rating of Hospital,,,h30,,
1813,1430_17,Closer to ED,Willingness to Recommend the Hospital,,,h17,,
1814,2486_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1815,2486_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1816,2486_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1817,2486_17,Outpatient,CARE FROM STAFF,,,h2,,
1818,2486_17,Outpatient,CARE FROM STAFF,,,h2c,,
1819,2486_17,Outpatient,CARE FROM STAFF,,,h2o,,
1820,2486_17,Outpatient,CARE FROM STAFF,,,h2j,,
1821,2486_17,Outpatient,CARE FROM STAFF,,,h5c,,
1822,2486_17,Outpatient,WAIT TIME,,,h5d,,
1823,2486_17,Outpatient,FACILITY,,,h6f,,
1824,2486_17,Outpatient,FACILITY,,,h6aa,,
1825,2486_17,Outpatient,REHAB,,,h2zb,,
1826,2486_17,Outpatient,REHAB,,,h2z,,
1827,2486_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1828,2486_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1829,2486_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1830,2486_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1831,2486_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1832,2486_17,Outpatient,SAME DAY SURGERY,,,h3,,
1833,2327_17,Outpatient,REHAB,,,h2zb,,
1834,2327_17,Outpatient,REHAB,,,h2z,,
1835,2327_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1836,2327_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1837,2327_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1838,2327_17,Outpatient,CARE FROM STAFF,,,h2,,
1839,2327_17,Outpatient,CARE FROM STAFF,,,h2c,,
1840,2327_17,Outpatient,CARE FROM STAFF,,,h2o,,
1841,2327_17,Outpatient,CARE FROM STAFF,,,h2j,,
1842,2327_17,Outpatient,CARE FROM STAFF,,,h5c,,
1843,2327_17,Outpatient,WAIT TIME,,,h5d,,
1844,2327_17,Outpatient,FACILITY,,,h6f,,
1845,2327_17,Outpatient,FACILITY,,,h6aa,,
1846,2327_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1847,2327_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1848,2327_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1849,2327_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1850,2327_17,Outpatient,SAME DAY SURGERY,,,h3,,
1851,2327_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1852,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h10j,,
1853,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h1h,,
1854,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h1o,,
1855,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1856,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1857,2354_17,Outpatient,SCHEDULING/REGISTRATION,,,h1mp,,
1858,2354_17,Outpatient,CARE FROM STAFF,,,h4nn,,
1859,2354_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1860,2354_17,Outpatient,CARE FROM STAFF,,,h2,,
1861,2354_17,Outpatient,CARE FROM STAFF,,,h2c,,
1862,2354_17,Outpatient,CARE FROM STAFF,,,h2o,,
1863,2354_17,Outpatient,CARE FROM STAFF,,,h2j,,
1864,2354_17,Outpatient,CARE FROM STAFF,,,h5c,,
1865,2354_17,Outpatient,CARE FROM STAFF,,,h2a,,
1866,2354_17,Outpatient,CARE FROM STAFF,,,h4b,,
1867,2354_17,Outpatient,WAIT TIME,,,h5d,,
1868,2354_17,Outpatient,FACILITY,,,h6f,,
1869,2354_17,Outpatient,FACILITY,,,h6aa,,
1870,2354_17,Outpatient,FACILITY,,,h6g,,
1871,2354_17,Outpatient,REHAB,,,h2zb,,
1872,2354_17,Outpatient,REHAB,,,h2z,,
1873,2354_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1874,2354_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1875,2354_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1876,2354_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1877,2354_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1878,2354_17,Outpatient,SAME DAY SURGERY,,,h3,,
1879,2354_17,Outpatient,Additional Items,,,h7as,,
1880,2354_17,Outpatient,Additional Items,,,h7ls,,
1881,2354_17,Outpatient,Additional Items,,,h7lh,,
1882,2422_17,Outpatient,,Scheduling/Registration,,,,
1883,2422_17,Outpatient,,Care From Staff,,,,
1884,2422_17,Outpatient,,Wait Time,,,,
1885,2422_17,Outpatient,,Facility,,,,
1886,2422_17,Outpatient,,Rehab,,,,
1887,2422_17,Outpatient,,Same Day Surgery,,,,
1888,2422_17,Outpatient,Scheduling,,,h1d,,
1889,2422_17,Outpatient,Patient Care Staff,,,h4d,,
1890,2422_17,Outpatient,Patient Care Staff,,,h4ww,,
1891,2422_17,Outpatient,Patient Care Staff,,,h4aa,,
1892,2422_17,Outpatient,Patient Care Staff,,,h5c,,
1893,2422_17,Outpatient,Patient Care Staff,,,h2,,
1894,2422_17,Outpatient,Doctors,,,h3,,
1895,2488_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1896,2488_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1897,2488_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1898,2488_17,Outpatient,CARE FROM STAFF,,,h2,,
1899,2488_17,Outpatient,CARE FROM STAFF,,,h2c,,
1900,2488_17,Outpatient,CARE FROM STAFF,,,h2o,,
1901,2488_17,Outpatient,CARE FROM STAFF,,,h2j,,
1902,2488_17,Outpatient,CARE FROM STAFF,,,h5c,,
1903,2488_17,Outpatient,WAIT TIME,,,h5d,,
1904,2488_17,Outpatient,FACILITY,,,h6f,,
1905,2488_17,Outpatient,FACILITY,,,h6aa,,
1906,2488_17,Outpatient,REHAB,,,h2zb,,
1907,2488_17,Outpatient,REHAB,,,h2z,,
1908,2488_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1909,2488_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1910,2488_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1911,2488_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1912,2488_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1913,2488_17,Outpatient,SAME DAY SURGERY,,,h3,,
1914,2531_17,Outpatient,,Wait Time,,,,
1915,2531_17,Outpatient,,Facility,,,,
1916,2531_17,Outpatient,,Rehab,,,,
1917,2531_17,Outpatient,,Overall Rating of Hospital,,,,
1918,2531_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1919,2531_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1920,2531_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1921,2531_17,Outpatient,CARE FROM STAFF,,,h2,,
1922,2531_17,Outpatient,CARE FROM STAFF,,,h2c,,
1923,2531_17,Outpatient,CARE FROM STAFF,,,h2o,,
1924,2531_17,Outpatient,CARE FROM STAFF,,,h2j,,
1925,2531_17,Outpatient,CARE FROM STAFF,,,h5c,,
1926,2531_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1927,2531_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1928,2531_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1929,2531_17,Outpatient,SAME DAY SURGERY,,,h3,,
1930,2531_17,Outpatient,NPS,,,h17et,,
1931,2619_17,Outpatient,,Rehab,,,,
1932,2619_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1933,2619_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1934,2619_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1935,2619_17,Outpatient,CARE FROM STAFF,,,h2,,
1936,2619_17,Outpatient,CARE FROM STAFF,,,h2c,,
1937,2619_17,Outpatient,CARE FROM STAFF,,,h2o,,
1938,2619_17,Outpatient,CARE FROM STAFF,,,h2j,,
1939,2619_17,Outpatient,CARE FROM STAFF,,,h5c,,
1940,2619_17,Outpatient,WAIT TIME,,,h5d,,
1941,2619_17,Outpatient,FACILITY,,,h6f,,
1942,2619_17,Outpatient,FACILITY,,,h6aa,,
1943,2619_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1944,2619_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1945,2619_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1946,2619_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1947,2619_17,Outpatient,SAME DAY SURGERY,,,h3,,
1948,2619_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1949,2620_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1950,2620_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1951,2620_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1952,2620_17,Outpatient,CARE FROM STAFF,,,h2,,
1953,2620_17,Outpatient,CARE FROM STAFF,,,h2c,,
1954,2620_17,Outpatient,CARE FROM STAFF,,,h2o,,
1955,2620_17,Outpatient,CARE FROM STAFF,,,h2j,,
1956,2620_17,Outpatient,CARE FROM STAFF,,,h5c,,
1957,2620_17,Outpatient,WAIT TIME,,,h5d,,
1958,2620_17,Outpatient,FACILITY,,,h6f,,
1959,2620_17,Outpatient,FACILITY,,,h6aa,,
1960,2620_17,Outpatient,REHAB,,,h2zb,,
1961,2620_17,Outpatient,REHAB,,,h2z,,
1962,2620_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1963,2620_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1964,2620_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1965,2620_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1966,2620_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1967,2620_17,Outpatient,SAME DAY SURGERY,,,h3,,
1968,2892_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1969,2892_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1970,2892_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1971,2892_17,Outpatient,CARE FROM STAFF,,,h2,,
1972,2892_17,Outpatient,CARE FROM STAFF,,,h2c,,
1973,2892_17,Outpatient,CARE FROM STAFF,,,h2o,,
1974,2892_17,Outpatient,CARE FROM STAFF,,,h2j,,
1975,2892_17,Outpatient,CARE FROM STAFF,,,h5c,,
1976,2892_17,Outpatient,WAIT TIME,,,h5d,,
1977,2892_17,Outpatient,FACILITY,,,h6f,,
1978,2892_17,Outpatient,FACILITY,,,h6aa,,
1979,2892_17,Outpatient,REHAB,,,h2zb,,
1980,2892_17,Outpatient,REHAB,,,h2z,,
1981,2892_17,Outpatient,SAME DAY SURGERY,,,h7x,,
1982,2892_17,Outpatient,SAME DAY SURGERY,,,h4af,,
1983,2892_17,Outpatient,SAME DAY SURGERY,,,h4am,,
1984,2892_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
1985,2892_17,Outpatient,SAME DAY SURGERY,,,h8a,,
1986,2892_17,Outpatient,SAME DAY SURGERY,,,h3,,
1987,2391_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
1988,2391_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
1989,2391_17,Outpatient,CARE FROM STAFF,,,h4ww,,
1990,2391_17,Outpatient,CARE FROM STAFF,,,h2,,
1991,2391_17,Outpatient,CARE FROM STAFF,,,h2c,,
1992,2391_17,Outpatient,CARE FROM STAFF,,,h2o,,
1993,2391_17,Outpatient,CARE FROM STAFF,,,h2j,,
1994,2391_17,Outpatient,CARE FROM STAFF,,,h5c,,
1995,2391_17,Outpatient,WAIT TIME,,,h5d,,
1996,2391_17,Outpatient,FACILITY,,,h6f,,
1997,2391_17,Outpatient,FACILITY,,,h6aa,,
1998,2391_17,Outpatient,REHAB,,,h2zb,,
1999,2391_17,Outpatient,REHAB,,,h2z,,
2000,2391_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2001,2391_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2002,2391_17,Outpatient,SAME DAY SURGERY,,,h4am,,
2003,2391_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2004,2391_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2005,2391_17,Outpatient,SAME DAY SURGERY,,,h3,,
2006,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h1h,,
2007,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h1o,,
2008,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h1mp,,
2009,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h10j,,
2010,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2011,2570_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2012,2570_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2013,2570_17,Outpatient,CARE FROM STAFF,,,h2,,
2014,2570_17,Outpatient,CARE FROM STAFF,,,h2c,,
2015,2570_17,Outpatient,CARE FROM STAFF,,,h2o,,
2016,2570_17,Outpatient,CARE FROM STAFF,,,h2j,,
2017,2570_17,Outpatient,CARE FROM STAFF,,,h5c,,
2018,2570_17,Outpatient,CARE FROM STAFF,,,h4nn,,
2019,2570_17,Outpatient,CARE FROM STAFF,,,h2a,,
2020,2570_17,Outpatient,CARE FROM STAFF,,,h4b,,
2021,2570_17,Outpatient,WAIT TIME,,,h5d,,
2022,2570_17,Outpatient,FACILITY,,,h6f,,
2023,2570_17,Outpatient,FACILITY,,,h6aa,,
2024,2570_17,Outpatient,FACILITY,,,h6g,,
2025,2570_17,Outpatient,REHAB,,,h2zb,,
2026,2570_17,Outpatient,REHAB,,,h2z,,
2027,2570_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2028,2570_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2029,2570_17,Outpatient,SAME DAY SURGERY,,,h4am,,
2030,2570_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2031,2570_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2032,2570_17,Outpatient,SAME DAY SURGERY,,,h3,,
2033,2570_17,Outpatient,Additional Items,,,h7lh,,
2034,2570_17,Outpatient,Additional Items,,,h7ls,,
2035,2344_17,Outpatient,REHAB,,,h2z,,
2036,2344_17,Outpatient,REHAB,,,h2zb,,
2037,2344_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2038,2344_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2039,2344_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2040,2344_17,Outpatient,CARE FROM STAFF,,,h2,,
2041,2344_17,Outpatient,CARE FROM STAFF,,,h2c,,
2042,2344_17,Outpatient,CARE FROM STAFF,,,h2o,,
2043,2344_17,Outpatient,CARE FROM STAFF,,,h2j,,
2044,2344_17,Outpatient,CARE FROM STAFF,,,h5c,,
2045,2344_17,Outpatient,WAIT TIME,,,h5d,,
2046,2344_17,Outpatient,FACILITY,,,h6f,,
2047,2344_17,Outpatient,FACILITY,,,h6aa,,
2048,2344_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2049,2344_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2050,2344_17,Outpatient,SAME DAY SURGERY,,,h4am,,
2051,2344_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2052,2344_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2053,2344_17,Outpatient,SAME DAY SURGERY,,,h3,,
2054,2678_17,Outpatient,,Same Day Surgery,,,,
2055,2678_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2056,2678_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2057,2678_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2058,2678_17,Outpatient,CARE FROM STAFF,,,h2,,
2059,2678_17,Outpatient,CARE FROM STAFF,,,h2c,,
2060,2678_17,Outpatient,CARE FROM STAFF,,,h2o,,
2061,2678_17,Outpatient,CARE FROM STAFF,,,h2j,,
2062,2678_17,Outpatient,CARE FROM STAFF,,,h5c,,
2063,2678_17,Outpatient,WAIT TIME,,,h5d,,
2064,2678_17,Outpatient,FACILITY,,,h6f,,
2065,2678_17,Outpatient,FACILITY,,,h6aa,,
2066,2678_17,Outpatient,REHAB,,,h2zb,,
2067,2678_17,Outpatient,REHAB,,,h2z,,
2068,2748_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2069,2748_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2070,2748_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2071,2748_17,Outpatient,CARE FROM STAFF,,,h2,,
2072,2748_17,Outpatient,CARE FROM STAFF,,,h2c,,
2073,2748_17,Outpatient,CARE FROM STAFF,,,h2o,,
2074,2748_17,Outpatient,CARE FROM STAFF,,,h2j,,
2075,2748_17,Outpatient,CARE FROM STAFF,,,h5c,,
2076,2748_17,Outpatient,WAIT TIME,,,h5d,,
2077,2748_17,Outpatient,FACILITY,,,h6f,,
2078,2748_17,Outpatient,FACILITY,,,h6aa,,
2079,2748_17,Outpatient,REHAB,,,h2zb,,
2080,2748_17,Outpatient,REHAB,,,h2z,,
2081,2748_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2082,2748_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2083,2748_17,Outpatient,SAME DAY SURGERY,,,h4am,,
2084,2748_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2085,2748_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2086,2748_17,Outpatient,SAME DAY SURGERY,,,h3,,
2087,2876_17,Outpatient,,Rehab,,,,
2088,2876_17,Outpatient,,Same Day Surgery,,,,
2089,2876_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2090,2876_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2091,2876_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2092,2876_17,Outpatient,CARE FROM STAFF,,,h2,,
2093,2876_17,Outpatient,CARE FROM STAFF,,,h2c,,
2094,2876_17,Outpatient,CARE FROM STAFF,,,h2o,,
2095,2876_17,Outpatient,CARE FROM STAFF,,,h2j,,
2096,2876_17,Outpatient,CARE FROM STAFF,,,h5c,,
2097,2876_17,Outpatient,WAIT TIME,,,h5d,,
2098,2876_17,Outpatient,FACILITY,,,h6f,,
2099,2876_17,Outpatient,FACILITY,,,h6aa,,
2100,1715_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2101,1715_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2102,1715_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2103,1715_17,Outpatient,CARE FROM STAFF,,,h5c,,
2104,1715_17,Outpatient,CARE FROM STAFF,,,h2c,,
2105,1715_17,Outpatient,CARE FROM STAFF,,,h2o,,
2106,1715_17,Outpatient,CARE FROM STAFF,,,h2,,
2107,1715_17,Outpatient,CARE FROM STAFF,,,h2j,,
2108,1715_17,Outpatient,WAIT TIME,,,h5d,,
2109,1715_17,Outpatient,FACILITY,,,h6aa,,
2110,1715_17,Outpatient,FACILITY,,,h6f,,
2111,1715_17,Outpatient,REHAB,,,h2z,,
2112,1715_17,Outpatient,REHAB,,,h2zb,,
2113,1715_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2114,1715_17,Outpatient,SAME DAY SURGERY,,,h3,,
2115,1715_17,Outpatient,SAME DAY SURGERY,,,h4am,,
2116,1715_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2117,1715_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2118,1715_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2119,2789_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2120,2789_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2121,2789_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2122,2789_17,Outpatient,CARE FROM STAFF,,,h2,,
2123,2789_17,Outpatient,CARE FROM STAFF,,,h2c,,
2124,2789_17,Outpatient,CARE FROM STAFF,,,h2o,,
2125,2789_17,Outpatient,CARE FROM STAFF,,,h2j,,
2126,2789_17,Outpatient,CARE FROM STAFF,,,h5c,,
2127,2789_17,Outpatient,CARE FROM STAFF,,,h4am,,
2128,2789_17,Outpatient,WAIT TIME,,,h5d,,
2129,2789_17,Outpatient,FACILITY,,,h6f,,
2130,2789_17,Outpatient,FACILITY,,,h6aa,,
2131,2789_17,Outpatient,REHAB,,,h2zb,,
2132,2789_17,Outpatient,REHAB,,,h2z,,
2133,2789_17,Outpatient,SAME DAY SURGERY,,,h7x,,
2134,2789_17,Outpatient,SAME DAY SURGERY,,,h4af,,
2135,2789_17,Outpatient,SAME DAY SURGERY,,,h4aa,,
2136,2789_17,Outpatient,SAME DAY SURGERY,,,h8a,,
2137,2789_17,Outpatient,SAME DAY SURGERY,,,h3,,
2138,2796_17,Outpatient,,Same Day Surgery,,,,
2139,2796_17,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2140,2796_17,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2141,2796_17,Outpatient,CARE FROM STAFF,,,h4ww,,
2142,2796_17,Outpatient,CARE FROM STAFF,,,h2,,
2143,2796_17,Outpatient,CARE FROM STAFF,,,h2c,,
2144,2796_17,Outpatient,CARE FROM STAFF,,,h2o,,
2145,2796_17,Outpatient,CARE FROM STAFF,,,h2j,,
2146,2796_17,Outpatient,CARE FROM STAFF,,,h5c,,
2147,2796_17,Outpatient,WAIT TIME,,,h5d,,
2148,2796_17,Outpatient,FACILITY,,,h6f,,
2149,2796_17,Outpatient,FACILITY,,,h6aa,,
2150,2796_17,Outpatient,REHAB,,,h2zb,,
2151,2796_17,Outpatient,REHAB,,,h2z,,
